Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-03 00:00:00-04:00,1027.8183400177816,1036.6410046307167,1022.2953974834921,1029.0345458984375,1352300,0.0,0.0
2025-10-06 00:00:00-04:00,1037.2291631522228,1055.7319457513145,1036.8902464600912,1040.0804443359375,1385400,0.0,0.0
2025-10-07 00:00:00-04:00,1039.61180273368,1041.6255885232492,997.9109331242115,999.2069091796875,1667800,0.0,0.0
2025-10-08 00:00:00-04:00,974.9320998607557,988.530022001297,974.4037062118575,984.7616577148438,1947000,0.0,0.0
2025-10-09 00:00:00-04:00,982.309253358173,984.4825795733569,968.5119967201247,977.5140991210938,1496000,0.0,0.0
2025-10-10 00:00:00-04:00,967.6944989865747,973.1875051225676,932.5233421921253,933.3009643554688,2933900,0.0,0.0
2025-10-13 00:00:00-04:00,968.7312468383981,982.1397526550281,963.9859263400098,981.621337890625,2223900,0.0,0.0
2025-10-14 00:00:00-04:00,964.4744756120128,990.4141374647024,963.0189592139416,980.1459350585938,2422100,0.0,0.0
2025-10-15 00:00:00-04:00,1026.951025401356,1029.812163718386,990.4739153078959,1006.6937255859375,2900300,0.0,0.0
2025-10-16 00:00:00-04:00,1033.9693692155674,1046.141650590635,1007.9797522821545,1016.443603515625,1938400,0.0,0.0
2025-10-17 00:00:00-04:00,1017.4405432946098,1029.5829491963736,1011.8677669483786,1026.09375,1663700,0.0,0.0
2025-10-20 00:00:00-04:00,1028.5660299172114,1048.9230578130826,1028.306822539098,1038.9339599609375,1271700,0.0,0.0
2025-10-21 00:00:00-04:00,1033.1120712743677,1034.2783828444306,1020.9895621913319,1021.8568725585938,1072200,0.0,0.0
2025-10-22 00:00:00-04:00,1023.282327577441,1029.991661026329,994.5911742710047,1008.4483032226562,1328600,0.0,0.0
2025-10-23 00:00:00-04:00,1001.4200679476387,1037.289014096252,1001.4001101967181,1033.211669921875,1318200,0.0,0.0
2025-10-24 00:00:00-04:00,1034.7270379074023,1040.1801284724636,1028.994782206071,1029.911865234375,1032700,0.0,0.0
2025-10-27 00:00:00-04:00,1046.7697800408873,1057.4566699472603,1046.1217615395385,1056.708984375,1265600,0.0,0.0
2025-10-28 00:00:00-04:00,1053.5387924091144,1057.3669081985774,1048.4843701438137,1049.2320556640625,856900,0.0,0.0
2025-10-29 00:00:00-04:00,1069.249748726733,1076.340372144881,1063.4373466269367,1069.429443359375,1530000,1.864,0.0
2025-10-30 00:00:00-04:00,1071.267076354835,1084.679317548773,1069.1997347728502,1074.0333251953125,1283100,0.0,0.0
2025-10-31 00:00:00-04:00,1070.2683902625952,1071.8662582912957,1050.0150746999086,1057.834716796875,1179400,0.0,0.0
2025-11-03 00:00:00-05:00,1061.6197515645943,1071.986083338656,1061.5897618239474,1065.4146728515625,868100,0.0,0.0
2025-11-04 00:00:00-05:00,1048.5669232919342,1061.8594494479732,1027.4747481122959,1028.7830810546875,1735100,0.0,0.0
2025-11-05 00:00:00-05:00,1029.7417608796052,1049.2560608585582,1029.4422291998094,1042.3751220703125,1169400,0.0,0.0
2025-11-06 00:00:00-05:00,1038.5102236991681,1040.1580746197658,1025.0878641364907,1027.84423828125,1073000,0.0,0.0
2025-11-07 00:00:00-05:00,1029.741749997244,1034.0361345479087,995.5069373277812,1015.6204223632812,1841900,0.0,0.0
2025-11-10 00:00:00-05:00,1035.404272319464,1041.4163616205426,1019.7249418909303,1037.421630859375,992900,0.0,0.0
2025-11-11 00:00:00-05:00,1030.4109012636202,1035.6139992830767,1016.4393396043458,1021.0731811523438,1026000,0.0,0.0
2025-11-12 00:00:00-05:00,1028.8030239036707,1037.331691425164,1023.879464458988,1035.9635009765625,961900,0.0,0.0
2025-11-13 00:00:00-05:00,1039.6187112014381,1040.487560288333,1008.1801987944168,1018.5165405273438,1406300,0.0,0.0
2025-11-14 00:00:00-05:00,987.9968002861677,1016.7289215757457,979.7077459214128,1005.6535034179688,1307800,0.0,0.0
2025-11-17 00:00:00-05:00,1003.3964708853293,1023.6497856588924,1002.9471124261618,1018.6563720703125,1691500,0.0,0.0
2025-11-18 00:00:00-05:00,1009.7481378968324,1016.3793448076661,992.6806234546169,1002.7373657226562,1414000,0.0,0.0
2025-11-19 00:00:00-05:00,1004.4452065491308,1043.3538489336509,1003.67620129734,1037.9609375,1587800,0.0,0.0
2025-11-20 00:00:00-05:00,1040.8570791743493,1049.5655632964992,975.7130243902348,979.7476806640625,2055100,0.0,0.0
2025-11-21 00:00:00-05:00,962.080962911644,977.2509556928964,944.8636827687898,965.2967529296875,2481800,0.0,0.0
2025-11-24 00:00:00-05:00,976.3322226139322,993.8291638534927,976.3022938279848,986.518798828125,1628100,0.0,0.0
2025-11-25 00:00:00-05:00,992.5208531933894,1005.5536503475427,972.4572907607954,1001.8984375,1193000,0.0,0.0
2025-11-26 00:00:00-05:00,1039.299223202982,1053.6103031488483,1035.933667205797,1039.5987548828125,1572400,0.0,0.0
2025-11-28 00:00:00-05:00,1039.0296014197875,1058.8834202057349,1034.0760518718441,1058.603759765625,939700,0.0,0.0
2025-12-01 00:00:00-05:00,1054.6389031526546,1089.862460893126,1053.080899650366,1086.5567626953125,2103100,0.0,0.0
2025-12-02 00:00:00-05:00,1088.1746663353194,1111.7435541979462,1087.2459596729761,1107.3194580078125,1426000,0.0,0.0
2025-12-03 00:00:00-05:00,1108.7774752663647,1140.2159872751122,1104.163566051388,1139.4171142578125,2059500,0.0,0.0
2025-12-04 00:00:00-05:00,1121.0513488565796,1128.0521245134892,1100.7181831992064,1108.61767578125,1511800,0.0,0.0
2025-12-05 00:00:00-05:00,1120.4522266865492,1127.8923646449039,1096.8133613610582,1098.021728515625,1054400,0.0,0.0
2025-12-08 00:00:00-05:00,1117.3461167539292,1132.6859901961936,1112.5625095537305,1118.2149658203125,1118800,0.0,0.0
2025-12-09 00:00:00-05:00,1106.4405762551974,1114.2702144074624,1104.1535538848354,1109.975830078125,904700,0.0,0.0
2025-12-10 00:00:00-05:00,1107.938604685734,1122.4793613119205,1097.4324432433132,1117.845458984375,1093600,0.0,0.0
2025-12-11 00:00:00-05:00,1113.2815309994614,1126.2644059965396,1094.0268994378202,1121.36083984375,1403600,0.0,0.0
2025-12-12 00:00:00-05:00,1107.9287153779178,1113.0919492912794,1075.7710563840274,1079.42626953125,1623000,0.0,0.0
