Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-03 00:00:00-04:00,185.05747089388944,191.69200169266892,184.767701195086,187.67530822753906,29399300,0.115,0.0
2025-10-06 00:00:00-04:00,194.8493866472828,200.83445884477962,189.27398043786616,190.802734375,36392300,0.0,0.0
2025-10-07 00:00:00-04:00,194.68953886844125,195.1391652251319,183.08909958546354,185.53707885742188,27828200,0.0,0.0
2025-10-08 00:00:00-04:00,188.83435823266402,196.78779404549877,188.6445122723342,196.3781280517578,26833900,0.0,0.0
2025-10-09 00:00:00-04:00,192.81107263294027,196.4580604229229,189.34392927817512,192.17160034179688,19721500,0.0,0.0
2025-10-10 00:00:00-04:00,192.8010839115899,193.2806843123076,179.4620729381871,181.450439453125,26990300,0.0,0.0
2025-10-13 00:00:00-04:00,190.6328714489239,193.2407226378936,187.83518953803323,192.6112518310547,20928400,0.0,0.0
2025-10-14 00:00:00-04:00,186.80603632667086,192.30150681715455,186.09661433683405,186.90594482421875,15912400,0.0,0.0
2025-10-15 00:00:00-04:00,192.32146993643858,192.72114964569582,187.26563977255464,191.78192138671875,17793100,0.0,0.0
2025-10-16 00:00:00-04:00,199.79531434550722,206.17004924075485,195.03922505025326,202.36318969726562,42041300,0.0,0.0
2025-10-17 00:00:00-04:00,199.11588006243252,203.22249584725913,195.3889562042053,202.2133331298828,23283100,0.0,0.0
2025-10-20 00:00:00-04:00,209.4873354801509,214.5731398863498,205.33075784235103,206.59971618652344,23268400,0.0,0.0
2025-10-21 00:00:00-04:00,204.1317522538512,205.7004513559242,200.67459502056,202.12339782714844,13717300,0.0,0.0
2025-10-22 00:00:00-04:00,202.08343479206854,205.41069416355634,192.2415407692192,198.30654907226562,21949800,0.0,0.0
2025-10-23 00:00:00-04:00,196.5379986864972,208.827871696848,195.03923405709398,206.53976440429688,19397900,0.0,0.0
2025-10-24 00:00:00-04:00,212.21508539135147,219.63897433539046,209.8070664901897,218.83963012695312,25821800,0.0,0.0
2025-10-27 00:00:00-04:00,224.62485957983637,224.79471775003725,215.56233693310057,219.9187469482422,23873100,0.0,0.0
2025-10-28 00:00:00-04:00,218.74969235438624,222.71642407104707,217.38082549996858,221.7272491455078,14957500,0.0,0.0
2025-10-29 00:00:00-04:00,228.87135078348572,232.20859640302862,225.9137970864112,226.443359375,23217300,0.0,0.0
2025-10-30 00:00:00-04:00,225.91379075712848,227.21270788370788,220.5582046286139,223.82550048828125,14795100,0.0,0.0
2025-10-31 00:00:00-04:00,227.56242644472132,231.05954386538664,218.6397884581818,223.58570861816406,16320000,0.0,0.0
2025-11-03 00:00:00-05:00,233.68738188641566,237.4242918740385,231.60909313974975,234.50669860839844,21199300,0.0,0.0
2025-11-04 00:00:00-05:00,221.95704904031803,228.4816698347356,217.22094732703684,217.85043334960938,23696200,0.0,0.0
2025-11-05 00:00:00-05:00,225.48413881280018,239.68244231968333,224.54491054718136,237.3043975830078,28617400,0.0,0.0
