date,symbol,score,price
2025-12-30,300394.SZ,-0.5191052886669978,212.47
2025-12-30,300502.SZ,-0.20497732667506705,446.0
2025-12-31,300474.SZ,-0.6702316746167979,71.87
2025-12-31,688981.SH,0.27647035554481686,122.83
2025-12-31,300308.SZ,-0.4229547467903013,610.0
2025-12-31,300394.SZ,-0.7106260740536231,203.03
2025-12-31,300502.SZ,-0.5755854188301255,430.88
2026-01-05,300474.SZ,0.31603232138365933,74.0
2026-01-05,688981.SH,1.802342530591785,129.95
2026-01-05,300308.SZ,0.12398398921235818,623.51
2026-01-05,300394.SZ,-0.6043126555978002,203.6
2026-01-05,300502.SZ,-0.40705875240817957,426.63
2026-01-06,300474.SZ,0.5849179324026271,74.29
2026-01-06,688981.SH,1.6489895657989673,131.84
2026-01-06,300308.SZ,-0.22417115497147105,605.25
2026-01-06,300394.SZ,-0.6001488460356593,201.76
2026-01-06,300502.SZ,-0.5811067662873154,417.55
2026-01-07,300474.SZ,0.3946279845807136,73.53
2026-01-07,688981.SH,0.855777118356367,129.98
2026-01-07,300308.SZ,-0.10475289417527911,619.6
2026-01-07,300394.SZ,-0.4573730325238477,202.18
2026-01-07,300502.SZ,-0.7135980995687684,420.3
2026-01-08,300474.SZ,0.9621996943285376,74.87
2026-01-08,688981.SH,0.6805296216751149,130.15
2026-01-08,300308.SZ,-0.6355803688318696,595.45
2026-01-08,300394.SZ,-0.664178637975785,195.25
2026-01-08,300502.SZ,-0.9128098155054039,410.34
2026-01-09,300474.SZ,1.046623927035391,75.55
2026-01-09,688981.SH,0.27584359741938635,128.88
2026-01-09,300308.SZ,-0.6276225550078689,583.2
2026-01-09,300394.SZ,-0.28703470142019727,199.0
2026-01-09,300502.SZ,-0.8053028272810243,398.22
2026-01-12,300474.SZ,2.029250327125654,79.34
2026-01-12,688981.SH,-0.08912030244502708,127.66
2026-01-12,300308.SZ,-0.44067474458896194,591.97
2026-01-12,300394.SZ,-0.04904175769180958,202.41
2026-01-12,300502.SZ,-0.6923056515090314,391.35
2026-01-13,300474.SZ,0.6836411803652791,76.16
2026-01-13,688981.SH,-0.6180458966371297,123.63
2026-01-13,300308.SZ,-0.5194720509180539,585.76
2026-01-13,300394.SZ,-0.40243907326535805,190.0
2026-01-13,300502.SZ,-1.0039529532304194,383.2
2026-01-14,300474.SZ,0.8533913932366555,76.79
2026-01-14,688981.SH,-0.312221506276405,124.49
2026-01-14,300308.SZ,-0.19438403500466928,593.0
2026-01-14,300394.SZ,-0.5397693290404622,191.5
2026-01-14,300502.SZ,-0.8303273805585637,383.97
2026-01-15,300474.SZ,0.016240694461453875,75.0
2026-01-15,688981.SH,-0.36458877487973684,124.44
2026-01-15,002049.SZ,2.1672394921815643,86.69
2026-01-15,300308.SZ,0.6195585837011454,625.02
2026-01-15,300394.SZ,-0.324869933034427,193.68
2026-01-16,300474.SZ,0.3900370625943347,76.27
2026-01-16,688981.SH,0.3387502261967857,126.99
2026-01-16,002049.SZ,2.7719572193823416,86.04
2026-01-16,300308.SZ,0.4160579549711017,617.0
2026-01-16,300394.SZ,0.004836545077846283,198.0
2026-01-19,300474.SZ,-0.021919293114117847,75.91
2026-01-19,688981.SH,-0.2593174337627114,125.29
2026-01-19,002049.SZ,1.1698579611745215,84.5
2026-01-19,300308.SZ,-0.19701366986872693,605.5
2026-01-19,300394.SZ,-0.4368104544789415,193.22
2026-01-20,300474.SZ,-0.08055332099632272,74.46
2026-01-20,688981.SH,-0.5593138611405971,122.18
2026-01-20,002049.SZ,0.2531977105652044,82.05
2026-01-20,300308.SZ,-0.5174951238696086,585.0
2026-01-20,300394.SZ,-0.57620240510075,184.6
2026-01-21,300474.SZ,1.1568195853492602,78.03
2026-01-21,688981.SH,0.7202014732879168,127.19
2026-01-21,002049.SZ,1.3646105989008528,86.36
2026-01-21,300308.SZ,-0.4763186471096368,581.9
2026-01-21,300394.SZ,-0.4704012485970426,188.73
2026-01-22,300474.SZ,1.1218237629079004,78.38
2026-01-22,688981.SH,0.29114819757369415,126.8
2026-01-22,002049.SZ,0.19103044001203262,85.02
2026-01-22,300308.SZ,0.6205980327821645,621.0
2026-01-22,300394.SZ,0.39290362254471206,199.98
2026-01-23,300474.SZ,0.7165721461397621,78.46
2026-01-23,688981.SH,-0.16316797574905056,124.96
2026-01-23,002049.SZ,1.033924305793996,87.92
2026-01-23,300308.SZ,-0.17896881188975688,585.0
2026-01-23,300394.SZ,-0.23685844804559247,189.16
2026-01-26,300474.SZ,-0.16950884138979605,76.01
2026-01-26,688981.SH,-0.5297921078885045,121.92
2026-01-26,002049.SZ,0.011959545546570909,84.29
2026-01-26,300308.SZ,-0.31977460862041923,589.8
2026-01-26,300394.SZ,-0.0011616716468185392,195.95
2026-01-27,300474.SZ,0.23785276832709587,76.9
2026-01-27,688981.SH,0.14011100020031697,124.05
2026-01-27,002049.SZ,0.39470672470963347,85.8
2026-01-27,300308.SZ,0.5732265243428745,615.6
2026-01-27,300394.SZ,0.7685170394395746,210.06
2026-01-28,300474.SZ,0.6204424830329229,78.7
2026-01-28,688981.SH,0.9295540009662151,128.55
2026-01-28,002049.SZ,0.7760646098679276,87.91
2026-01-28,300308.SZ,0.608506155690924,628.0
2026-01-28,300394.SZ,0.7874520221409714,219.57
2026-01-29,300474.SZ,-0.11854338065400846,76.48
2026-01-29,688981.SH,-0.3773587950047064,122.4
2026-01-29,002049.SZ,-0.4219161776100262,84.26
2026-01-29,300308.SZ,-0.1711999838493134,613.85
2026-01-29,300394.SZ,0.6551553747825034,224.0
2026-01-30,300474.SZ,-0.7335024218503131,74.28
2026-01-30,688981.SH,-0.3829759715322017,122.97
2026-01-30,002049.SZ,-0.5620581810371532,84.11
2026-01-30,300308.SZ,1.0079541852959395,649.0
2026-01-30,300394.SZ,1.507236761379272,248.43
2026-02-02,300474.SZ,-1.456101124735951,70.9
2026-02-02,688981.SH,-1.046019658390112,117.06
2026-02-02,002049.SZ,-1.246248858613849,79.78
2026-02-02,300308.SZ,-0.23637822908716916,591.0
2026-02-02,300394.SZ,0.6949042691237255,238.49
2026-02-03,300474.SZ,-1.1800511001813139,71.98
2026-02-03,688981.SH,-1.1309628992457497,116.03
2026-02-03,002049.SZ,-0.9534593818160366,81.29
2026-02-03,300308.SZ,-0.5689965857555085,589.7
2026-02-03,300394.SZ,1.3656399700710837,270.0
2026-02-04,300474.SZ,-1.1792806846344723,71.97
2026-02-04,688981.SH,-1.484130195304806,114.84
2026-02-04,002049.SZ,-1.428016349286279,78.8
2026-02-04,300308.SZ,-1.1393249491432909,560.0
2026-02-04,300394.SZ,0.7351828535640049,266.66
2026-02-05,300474.SZ,-1.200333777423125,70.91
2026-02-05,688981.SH,-1.4004785837356417,111.8
2026-02-05,002049.SZ,-1.4666316820553775,77.48
2026-02-05,300308.SZ,-1.3503032206842485,561.99
2026-02-05,300394.SZ,0.022193334349353944,251.9
2026-02-06,300474.SZ,-1.0075618515394456,70.31
2026-02-06,688981.SH,-1.0614888169837675,112.7
2026-02-06,002049.SZ,-1.5151742971690503,76.56
2026-02-06,300308.SZ,-1.727141118157785,540.01
2026-02-06,300394.SZ,-0.006091049656743681,252.97
2026-02-09,300474.SZ,0.030370877416270002,71.84
2026-02-09,688981.SH,-0.367948500026091,114.93
2026-02-09,002049.SZ,-0.6083495369986849,78.0
2026-02-09,300308.SZ,-0.6366912255900546,565.99
2026-02-09,300394.SZ,1.2478422507659963,297.9
2026-02-10,300474.SZ,-0.12402303084775174,71.52
2026-02-10,688981.SH,0.011024165249342183,116.2
2026-02-10,002049.SZ,-0.6918160986441214,77.94
2026-02-10,300308.SZ,-1.083230622150276,555.71
2026-02-10,300394.SZ,0.22978600654222486,287.87
2026-02-11,300474.SZ,-0.1481041163494543,71.59
2026-02-11,688981.SH,-0.16801969148192666,115.01
2026-02-11,002049.SZ,-0.6631911342261332,77.31
2026-02-11,300308.SZ,-1.021750754110569,531.91
2026-02-11,300394.SZ,0.17600364098959986,288.5
2026-02-12,300474.SZ,0.5989385962482537,72.64
2026-02-12,688981.SH,0.33256966796388415,116.58
2026-02-12,002049.SZ,0.1417168432872188,78.51
2026-02-12,300308.SZ,-1.1489257150269596,527.46
2026-02-12,300394.SZ,1.3532094063893287,330.0
2026-02-13,300474.SZ,0.23928965020932613,71.58
2026-02-13,688981.SH,0.3561224776888118,116.93
2026-02-13,002049.SZ,-0.1299492298372302,77.49
2026-02-13,300308.SZ,-0.9845411330693742,531.0
2026-02-13,300394.SZ,0.27686941981678276,311.58
2026-02-24,300474.SZ,0.29187059179625385,71.9
2026-02-24,688981.SH,0.02874105161354168,115.82
2026-02-24,002049.SZ,0.3398596351166016,78.83
2026-02-24,300308.SZ,-0.15763841486512523,554.0
2026-02-24,300394.SZ,0.9589552718109762,351.01
2026-02-25,300474.SZ,0.3109642648359585,71.96
2026-02-25,688981.SH,0.08205373799261433,116.13
2026-02-25,002049.SZ,0.32621170829576807,78.72
2026-02-25,300308.SZ,-0.09903499292457205,566.07
2026-02-25,300394.SZ,0.4492461819515732,341.51
2026-02-26,300474.SZ,0.6192837530712241,72.12
2026-02-26,688981.SH,0.4050517441569306,116.65
2026-02-26,002049.SZ,0.821157893218928,80.18
2026-02-26,300308.SZ,0.37821417521548634,572.22
2026-02-26,300394.SZ,0.9035603261590255,362.02
2026-02-27,300474.SZ,0.446472143365651,72.04
2026-02-27,688981.SH,0.019905273639994055,115.0
2026-02-27,002049.SZ,0.41693602287665443,79.7
2026-02-27,300308.SZ,-0.3851519768387428,534.0
2026-02-27,300394.SZ,0.6541340166331356,368.7
2026-03-02,300474.SZ,1.074647276903029,72.49
2026-03-02,688981.SH,-0.25945607556585637,112.53
2026-03-02,002049.SZ,0.6778380535387638,79.95
2026-03-02,300308.SZ,0.6979633319880763,570.58
2026-03-02,300394.SZ,0.35166161163171605,350.0
2026-03-03,300474.SZ,0.9995657854093509,72.68
2026-03-03,688981.SH,-0.6826015022328273,108.31
2026-03-03,002049.SZ,-0.5938458408666801,75.13
2026-03-03,300308.SZ,0.01712315153548813,563.8
2026-03-03,300394.SZ,-0.5770662527561384,334.56
2026-03-04,300474.SZ,-0.8151929860014068,68.03
2026-03-04,688981.SH,-1.243451315784925,106.69
2026-03-04,002049.SZ,-0.9548973746554978,74.48
2026-03-04,300308.SZ,-0.8151053413503159,539.0
2026-03-04,300394.SZ,-0.7365212005769995,335.56
2026-03-05,300474.SZ,-1.078663126349898,67.28
2026-03-05,688981.SH,-0.9052294778598521,106.9
2026-03-05,002049.SZ,-0.7932647602530163,74.91
2026-03-05,300308.SZ,-0.2040749214376585,557.0
2026-03-05,300394.SZ,-0.7313579892955402,334.8
2026-03-06,300474.SZ,-1.0217318091990464,67.52
2026-03-06,688981.SH,-0.739153063011452,106.5
2026-03-06,002049.SZ,-0.6746803538977337,75.16
2026-03-06,300308.SZ,-0.5384318294859267,545.48
2026-03-06,300394.SZ,-1.01317240777837,322.88
2026-03-09,300474.SZ,-1.1306767194291745,66.01
2026-03-09,688981.SH,-0.6481336626591634,105.14
2026-03-09,002049.SZ,-0.623498029350305,73.82
2026-03-09,300308.SZ,-0.9090006046826613,525.99
2026-03-09,300394.SZ,-0.9938219073454404,306.96
2026-03-10,300474.SZ,-0.4272469633214241,67.49
2026-03-10,688981.SH,0.03649188030847267,107.28
2026-03-10,002049.SZ,0.07834992702181234,75.29
2026-03-10,300308.SZ,-0.3061686916007413,547.0
2026-03-10,300394.SZ,-0.22471316183374201,340.48
2026-03-11,300474.SZ,-0.2800930277121781,66.37
2026-03-11,688981.SH,0.04787672966293629,107.1
2026-03-11,002049.SZ,0.15520463864415235,75.53
2026-03-11,300308.SZ,-0.08393809603277573,554.68
2026-03-11,300394.SZ,-0.6175080922878117,331.0
2026-03-12,300474.SZ,-0.4463440076537861,65.6
2026-03-12,688981.SH,-0.09154535631811928,106.01
2026-03-12,002049.SZ,0.1275826862556183,75.21
2026-03-12,300308.SZ,-0.598697362103169,534.8
2026-03-12,300394.SZ,-0.39034719229494297,334.04
2026-03-13,300474.SZ,-0.6793829910722499,64.64
2026-03-13,688981.SH,0.31577994202997534,107.06
2026-03-13,002049.SZ,-0.28564581767979347,73.74
2026-03-13,300308.SZ,-0.27943909880565343,542.02
2026-03-13,300394.SZ,-0.7643818992847666,325.0
2026-03-16,300474.SZ,0.03817316296951701,65.75
2026-03-16,688981.SH,0.8385227960924442,108.6
2026-03-16,002049.SZ,0.15372025086018437,74.57
2026-03-16,300308.SZ,0.39496291214251317,561.7
2026-03-16,300394.SZ,-0.654019565413531,311.17
2026-03-17,300474.SZ,-0.5628899051811336,64.27
2026-03-17,688981.SH,0.09066721602347375,106.02
2026-03-17,002049.SZ,-0.34978550092494215,72.71
2026-03-17,300308.SZ,-0.12926811311348024,543.0
2026-03-17,300394.SZ,-1.037810403897824,280.0
2026-03-18,300474.SZ,0.3070677941120289,65.57
2026-03-18,688981.SH,0.20721983094781066,106.6
2026-03-18,002049.SZ,0.2768799088882024,74.6
2026-03-18,300308.SZ,0.8519886422242947,580.0
2026-03-18,300394.SZ,-0.6342609339043686,303.3
2026-03-19,300474.SZ,-0.04209175524676993,64.62
2026-03-19,688981.SH,0.3301118787184821,105.96
2026-03-19,002049.SZ,-0.2947700818450261,72.5
2026-03-19,300308.SZ,0.5673515030198711,575.2
2026-03-19,300394.SZ,-0.7171523730811054,307.99
2026-03-20,300474.SZ,0.10427579190953196,64.43
2026-03-20,688981.SH,-0.4145353983991951,102.18
2026-03-20,002049.SZ,-0.696838760920704,70.36
2026-03-20,300308.SZ,1.5464852919691565,612.0
2026-03-20,300394.SZ,-0.37089944883543835,312.0
2026-03-23,300474.SZ,-1.3546640493689321,59.78
2026-03-23,688981.SH,-0.9451541371641924,98.04
2026-03-23,002049.SZ,-1.5234308632641702,66.48
2026-03-23,300308.SZ,0.6684825788200854,599.62
2026-03-23,300394.SZ,-0.7532073234321819,298.49
2026-03-24,300474.SZ,-1.0653562778792505,60.36
2026-03-24,688981.SH,-0.809039486671075,99.25
2026-03-24,002049.SZ,-1.2656543882932563,67.4
2026-03-24,300308.SZ,0.5090052547479329,603.19
2026-03-24,300394.SZ,-0.45222144382570495,298.71
2026-03-25,300474.SZ,-0.9239595983919733,60.89
2026-03-25,688981.SH,-0.5854363255908459,99.99
2026-03-25,002049.SZ,-0.7176694582311129,68.98
2026-03-25,300308.SZ,0.8069062589996365,628.4
2026-03-25,300394.SZ,0.03554554744109262,318.1
2026-03-26,300474.SZ,-1.243553709073031,59.36
2026-03-26,688981.SH,-0.9882807928972231,96.88
2026-03-26,002049.SZ,-0.8627685113472152,67.72
2026-03-26,300308.SZ,0.3093562535764788,614.2
2026-03-26,300394.SZ,0.14340143691378499,325.0
2026-03-27,300474.SZ,-1.0454525660013527,59.4
2026-03-27,688981.SH,-0.6045087160831915,97.5
2026-03-27,002049.SZ,-0.49715519509043216,67.89
2026-03-27,300308.SZ,-0.27834964249190614,598.0
2026-03-27,300394.SZ,-0.2398552609921824,317.6
2026-03-30,300474.SZ,-0.7956867271616079,58.28
2026-03-30,688981.SH,-0.515765716400723,95.83
2026-03-30,002049.SZ,-0.06321723773743478,67.63
2026-03-30,300308.SZ,-0.40134686419301197,589.08
2026-03-30,300394.SZ,-0.2901794310067181,316.81
2026-03-31,300474.SZ,-0.9281544342779224,57.61
2026-03-31,688981.SH,-0.7919682680765752,94.05
2026-03-31,002049.SZ,-0.4133278542615245,66.04
2026-03-31,300308.SZ,-0.6571202838630665,569.41
2026-03-31,300394.SZ,-0.5010505570864747,301.6
2026-04-01,300474.SZ,-0.5303568314787571,58.26
2026-04-01,688981.SH,-0.20618275487003457,96.33
2026-04-01,002049.SZ,-0.19599681678215394,67.4
2026-04-01,300308.SZ,-0.07542705626396891,601.87
2026-04-01,300394.SZ,0.32518684823178023,333.33
2026-04-02,300474.SZ,-0.891426521542547,56.03
2026-04-02,688981.SH,-0.6699335678882062,93.2
2026-04-02,002049.SZ,-0.3876804584665153,65.9
2026-04-02,300308.SZ,-0.6023023885001141,582.0
2026-04-02,300394.SZ,-0.248215374584024,322.8
2026-04-03,300474.SZ,-1.2359576093542073,55.05
2026-04-03,688981.SH,-0.9364227088282305,91.78
2026-04-03,002049.SZ,-0.6685681812234117,64.92
2026-04-03,300308.SZ,0.2587454653400753,606.52
2026-04-03,300394.SZ,0.07776993394537471,333.86
