date,symbol,score,price
2025-12-30,300750.SZ,-0.4324481816194843,369.2
2025-12-30,688256.SH,1.4271101735046126,1415.8
2025-12-30,300274.SZ,0.7380989739425736,179.07
2025-12-30,002459.SZ,0.4805102526066431,11.64
2025-12-30,688126.SH,0.3701698587076945,21.46
2025-12-31,300750.SZ,-0.5446425735767849,367.26
2025-12-31,688256.SH,0.44539330655161546,1355.55
2025-12-31,300274.SZ,-0.024350642463540427,171.04
2025-12-31,002459.SZ,-0.021867613398804362,11.45
2025-12-31,688126.SH,0.526829099728592,21.64
2026-01-05,300750.SZ,0.5680467788368829,377.5
2026-01-05,688256.SH,0.7398229199443506,1390.0
2026-01-05,300274.SZ,0.10446165637397803,171.83
2026-01-05,002459.SZ,0.1772817929445676,11.61
2026-01-05,688126.SH,1.298930144397826,22.35
2026-01-06,300750.SZ,0.28860849922548865,373.99
2026-01-06,688256.SH,0.6416033478331409,1383.1
2026-01-06,300274.SZ,-0.058238454852778676,172.12
2026-01-06,002459.SZ,0.7049487625796047,11.9
2026-01-06,688126.SH,1.84516026414392,23.11
2026-01-07,300750.SZ,-0.03251654915022974,371.01
2026-01-07,688256.SH,0.5960376622197431,1394.88
2026-01-07,300274.SZ,0.12022730872679809,173.46
2026-01-07,002459.SZ,0.5759358731727544,11.87
2026-01-07,688126.SH,2.1760674827514186,23.74
2026-01-08,300750.SZ,-0.1806895938083855,369.21
2026-01-08,688256.SH,1.2484323120123517,1444.0
2026-01-08,300274.SZ,-0.07981650651174407,170.95
2026-01-08,002459.SZ,1.11083318612776,12.1
2026-01-08,688126.SH,1.7025968323651033,23.66
2026-01-09,300750.SZ,-0.10091816171111587,369.23
2026-01-09,688256.SH,1.4451718778871794,1491.0
2026-01-09,300274.SZ,-0.02216964965209494,169.05
2026-01-09,002459.SZ,0.5951980367775409,11.78
2026-01-09,688126.SH,1.203412015637487,23.63
2026-01-12,300750.SZ,-0.27298624604351285,361.68
2026-01-12,688256.SH,1.3388570956463615,1509.99
2026-01-12,300274.SZ,-0.21894244937033552,163.45
2026-01-12,002459.SZ,1.0163986413162223,12.18
2026-01-12,688126.SH,0.8810614629902782,23.52
2026-01-13,300750.SZ,-0.6744474355912535,359.0
2026-01-13,688256.SH,0.13353445144217668,1408.09
2026-01-13,300274.SZ,-0.6039361691108833,160.48
2026-01-13,002459.SZ,-0.013933572262612243,11.67
2026-01-13,688126.SH,0.009646331825635339,22.75
2026-01-14,300750.SZ,-0.66451695640563,353.98
2026-01-14,688256.SH,0.228517841133391,1439.12
2026-01-14,300274.SZ,-0.20565955111368578,165.67
2026-01-14,002459.SZ,-0.07614285606241934,11.7
2026-01-14,688126.SH,0.06640470249115407,22.78
2026-01-15,300750.SZ,-0.68017489737803,353.75
2026-01-15,688256.SH,-0.26830562428539356,1415.0
2026-01-15,300274.SZ,-0.3685364864431624,165.46
2026-01-15,002459.SZ,-0.45582462728066936,11.54
2026-01-15,688126.SH,0.2355328493704387,22.68
2026-01-16,300750.SZ,-0.6446116517062289,352.32
2026-01-16,688256.SH,-0.05065117213848635,1424.05
2026-01-16,300274.SZ,0.3802613466505257,170.99
2026-01-16,002459.SZ,-0.1393536639647527,11.6
2026-01-16,688126.SH,0.538904297202954,23.13
2026-01-19,300750.SZ,-0.5732065032513614,348.9
2026-01-19,688256.SH,-0.09060508115246829,1419.66
2026-01-19,300274.SZ,0.6228647624001423,172.68
2026-01-19,002459.SZ,-0.25962308709543364,11.61
2026-01-19,688126.SH,0.005785495893122813,22.72
2026-01-20,300750.SZ,-0.38381296226172024,349.6
2026-01-20,688256.SH,-0.4911298050343701,1343.04
2026-01-20,300274.SZ,-0.13291417391635252,163.01
2026-01-20,002459.SZ,-0.7526727944517779,10.94
2026-01-20,688126.SH,0.3147904945820551,22.94
2026-01-21,300750.SZ,-0.1581911269803442,349.81
2026-01-21,688256.SH,-0.44847675254267166,1353.87
2026-01-21,300274.SZ,-0.36914164175840186,162.08
2026-01-21,002459.SZ,-1.0022884879482286,10.85
2026-01-21,688126.SH,0.6923046793216427,23.44
2026-01-22,300750.SZ,-0.23334566284164196,345.8
2026-01-22,688256.SH,-0.45871623815500895,1353.0
2026-01-22,300274.SZ,-0.38511216740993764,160.38
2026-01-22,002459.SZ,0.32976257115287216,11.4
2026-01-22,688126.SH,0.17129692861780246,22.88
2026-01-23,300750.SZ,-0.3193352909723735,347.0
2026-01-23,688256.SH,-0.575198318001064,1334.99
2026-01-23,300274.SZ,-0.1273859325362501,163.04
2026-01-23,002459.SZ,1.8970709225238653,12.41
2026-01-23,688126.SH,0.4433269934432981,23.38
2026-01-26,300750.SZ,-0.48297831703281136,342.05
2026-01-26,688256.SH,-0.7910402214922941,1300.0
2026-01-26,300274.SZ,-0.37101192682181167,159.67
2026-01-26,002459.SZ,0.43741695887979315,11.87
2026-01-26,688126.SH,-0.17157926937749024,22.62
2026-01-27,300750.SZ,-0.5672947589537964,339.4
2026-01-27,688256.SH,-0.3982618847925112,1300.89
2026-01-27,300274.SZ,-0.0613015617348324,158.19
2026-01-27,002459.SZ,1.3149617612530446,12.27
2026-01-27,688126.SH,0.935924030676812,23.8
2026-01-28,300750.SZ,-0.19576169692225553,339.99
2026-01-28,688256.SH,-0.4655757452324874,1282.78
2026-01-28,300274.SZ,-0.17468212591674315,152.9
2026-01-28,002459.SZ,0.337022251423332,11.88
2026-01-28,688126.SH,0.611299841537016,23.74
2026-01-29,300750.SZ,-0.16946874346895618,341.89
2026-01-29,688256.SH,-0.6204869154326031,1252.01
2026-01-29,300274.SZ,-0.7136455614984494,146.28
2026-01-29,002459.SZ,0.2343778411970085,11.95
2026-01-29,688126.SH,0.005714951399200974,23.1
2026-01-30,300750.SZ,0.4966906255027951,350.0
2026-01-30,688256.SH,-0.4169576590599554,1258.89
2026-01-30,300274.SZ,-0.3941175829410076,151.0
2026-01-30,002459.SZ,-0.9772842690556843,11.31
2026-01-30,688126.SH,-0.6068093088196426,22.41
2026-02-02,300750.SZ,0.34731768187199696,348.98
2026-02-02,688256.SH,-0.3599949875474224,1242.0
2026-02-02,300274.SZ,-0.5324862331967539,149.0
2026-02-02,002459.SZ,-0.9474393660906744,11.23
2026-02-02,688126.SH,-1.336077205929282,21.26
2026-02-03,300750.SZ,0.0655833806197901,347.91
2026-02-03,688256.SH,-0.9282735763284451,1128.0
2026-02-03,300274.SZ,-0.3368459639812901,149.88
2026-02-03,002459.SZ,0.916144406427398,12.19
2026-02-03,688126.SH,-1.2149549197349812,21.58
2026-02-04,300750.SZ,1.2368174916959715,365.03
2026-02-04,688256.SH,-2.0037411534611027,1068.0
2026-02-04,300274.SZ,0.12222782556433569,152.27
2026-02-04,002459.SZ,2.200625416578674,13.02
2026-02-04,688126.SH,-1.3408233692601168,21.15
2026-02-05,300750.SZ,0.6158650069216037,362.94
2026-02-05,688256.SH,-1.91888546131195,1058.33
2026-02-05,300274.SZ,-0.23554724294208104,146.0
2026-02-05,002459.SZ,0.2507267686560316,12.07
2026-02-05,688126.SH,-1.2894343414034337,20.8
2026-02-06,300750.SZ,0.945455635153078,369.11
2026-02-06,688256.SH,-1.8464494931104976,1036.99
2026-02-06,300274.SZ,-0.4919303525690066,144.5
2026-02-06,002459.SZ,0.3315160605061677,12.27
2026-02-06,688126.SH,-0.9932391155582735,20.82
2026-02-09,300750.SZ,0.6567439975637605,368.82
2026-02-09,688256.SH,-0.9133139702703591,1086.8
2026-02-09,300274.SZ,0.5762876249541389,153.31
2026-02-09,002459.SZ,1.0313686873480727,12.71
2026-02-09,688126.SH,-0.2889385621460193,20.93
2026-02-10,300750.SZ,0.17020820522700839,364.97
2026-02-10,688256.SH,-0.11250317603052051,1100.9
2026-02-10,300274.SZ,0.5740444143267565,155.49
2026-02-10,002459.SZ,-0.07374338948325648,12.48
2026-02-10,688126.SH,-0.6995552917193946,20.68
2026-02-11,300750.SZ,0.1541711769428127,368.0
2026-02-11,688256.SH,-0.28611079006379786,1078.9
2026-02-11,300274.SZ,0.1759707685586513,152.2
2026-02-11,002459.SZ,-0.5624175915253979,12.25
2026-02-11,688126.SH,-0.5447029301838217,20.7
2026-02-12,300750.SZ,0.7348218367868515,375.87
2026-02-12,688256.SH,0.3707288396927622,1112.5
2026-02-12,300274.SZ,0.6967307287579984,156.55
2026-02-12,002459.SZ,-0.31528140971116103,12.16
2026-02-12,688126.SH,-0.3419129759292712,20.65
2026-02-13,300750.SZ,-0.11810811939666124,365.34
2026-02-13,688256.SH,0.41120954011557664,1120.68
2026-02-13,300274.SZ,-0.012334782654558328,149.16
2026-02-13,002459.SZ,-0.6640289833314018,11.87
2026-02-13,688126.SH,-0.27785732196741386,20.58
2026-02-24,300750.SZ,-0.24467167010600033,361.95
2026-02-24,688256.SH,-0.30834173723245983,1071.55
2026-02-24,300274.SZ,-0.19466507806095193,150.61
2026-02-24,002459.SZ,-0.07552762102459669,12.16
2026-02-24,688126.SH,0.19321302665092274,20.9
2026-02-25,300750.SZ,-0.29708296731470885,362.18
2026-02-25,688256.SH,-0.1200876147467369,1082.65
2026-02-25,300274.SZ,0.2868658389240176,154.1
2026-02-25,002459.SZ,-0.1586734190346927,12.23
2026-02-25,688126.SH,1.6506082812449876,22.08
2026-02-26,300750.SZ,-0.7823961220209499,346.0
2026-02-26,688256.SH,1.37268481547211,1168.8
2026-02-26,300274.SZ,-0.10387570984155178,145.65
2026-02-26,002459.SZ,-0.5765347842076243,11.99
2026-02-26,688126.SH,0.8730874622084411,21.93
2026-02-27,300750.SZ,-1.3736858884648944,342.01
2026-02-27,688256.SH,1.0953725605028306,1178.0
2026-02-27,300274.SZ,-0.5273264653570462,144.5
2026-02-27,002459.SZ,-0.06324693427573072,12.1
2026-02-27,688126.SH,0.5612403980987367,21.72
2026-03-02,300750.SZ,-1.1649993662025688,340.22
2026-03-02,688256.SH,0.9550376027265203,1191.9
2026-03-02,300274.SZ,0.34530022023761664,149.38
2026-03-02,002459.SZ,-0.31351761270468687,11.85
2026-03-02,688126.SH,-0.24178535090153425,20.66
2026-03-03,300750.SZ,-0.5734595555916753,344.07
2026-03-03,688256.SH,0.0910805399101093,1133.05
2026-03-03,300274.SZ,0.21696215134854094,150.49
2026-03-03,002459.SZ,-0.08667282748466129,11.87
2026-03-03,688126.SH,-1.2395157862554504,19.73
2026-03-04,300750.SZ,-1.0735660875307638,338.9
2026-03-04,688256.SH,-0.3224602139465734,1117.08
2026-03-04,300274.SZ,-0.26176659627671306,148.71
2026-03-04,002459.SZ,-0.4127231143136688,11.81
2026-03-04,688126.SH,-1.6150052708640907,19.31
2026-03-05,300750.SZ,0.001393743784729097,350.25
2026-03-05,688256.SH,0.206303584131718,1168.0
2026-03-05,300274.SZ,-0.024525800638756576,148.46
2026-03-05,002459.SZ,0.06583929923589502,12.06
2026-03-05,688126.SH,-1.2338400929886622,19.5
2026-03-06,300750.SZ,0.029204541474104874,354.77
2026-03-06,688256.SH,-0.21674287656910834,1154.88
2026-03-06,300274.SZ,0.06911612163863196,149.8
2026-03-06,002459.SZ,0.2411951367460281,12.21
2026-03-06,688126.SH,-1.0254242346841587,19.57
2026-03-09,300750.SZ,0.4536384780584153,357.5
2026-03-09,688256.SH,-0.44262129596186606,1125.99
2026-03-09,300274.SZ,0.9177208265502292,155.8
2026-03-09,002459.SZ,0.6060999610279061,12.35
2026-03-09,688126.SH,-0.7089164276066291,19.24
2026-03-10,300750.SZ,1.6712306594149653,376.3
2026-03-10,688256.SH,0.027513021772861516,1147.1
2026-03-10,300274.SZ,0.6775124961736569,156.1
2026-03-10,002459.SZ,0.4805221355961309,12.38
2026-03-10,688126.SH,-0.1972601753327402,19.55
2026-03-11,300750.SZ,2.516926977470035,396.8
2026-03-11,688256.SH,-0.2518537693847035,1099.0
2026-03-11,300274.SZ,2.0804319436632395,170.92
2026-03-11,002459.SZ,0.5632066579273802,12.4
2026-03-11,688126.SH,0.2544960976125757,19.91
2026-03-12,300750.SZ,1.5527857229355533,395.5
2026-03-12,688256.SH,-0.4690825164929835,1099.0
2026-03-12,300274.SZ,1.7429648508589253,173.1
2026-03-12,002459.SZ,1.536891434617924,12.95
2026-03-12,688126.SH,-0.2204519879979365,19.53
2026-03-13,300750.SZ,1.3728028799458443,397.0
2026-03-13,688256.SH,-0.2332372013522263,1096.1
2026-03-13,300274.SZ,1.6390679050492651,175.39
2026-03-13,002459.SZ,0.8010569210340144,12.74
2026-03-13,688126.SH,-0.276840785960048,19.34
2026-03-16,300750.SZ,1.6580023104739259,408.4
2026-03-16,688256.SH,-0.3637333018207511,1089.97
2026-03-16,300274.SZ,0.8953692651927655,173.0
2026-03-16,002459.SZ,0.5333291858439388,12.69
2026-03-16,688126.SH,-0.01156174661229829,19.42
2026-03-17,300750.SZ,0.9309968474043044,405.0
2026-03-17,688256.SH,-0.45114932402325203,1079.99
2026-03-17,300274.SZ,0.24342810565595158,166.48
2026-03-17,002459.SZ,0.5736824767888569,12.72
2026-03-17,688126.SH,-0.5311814869311868,18.88
2026-03-18,300750.SZ,0.3284777338348138,402.02
2026-03-18,688256.SH,-0.29316228756769747,1066.0
2026-03-18,300274.SZ,-0.04055748999718356,166.59
2026-03-18,002459.SZ,-0.09467373260261078,12.36
2026-03-18,688126.SH,-0.44014502997799243,18.86
2026-03-19,300750.SZ,0.15400682517549555,400.5
2026-03-19,688256.SH,-0.7953742363417373,1037.02
2026-03-19,300274.SZ,-0.16516160057878793,165.1
2026-03-19,002459.SZ,-0.014272802411051375,12.5
2026-03-19,688126.SH,-0.540920462351371,18.65
2026-03-20,300750.SZ,1.0402244390483077,413.0
2026-03-20,688256.SH,-0.4001508008976104,1025.0
2026-03-20,300274.SZ,0.7848898949410731,173.6
2026-03-20,002459.SZ,0.5429680871476606,12.7
2026-03-20,688126.SH,-0.6513357087792936,18.22
2026-03-23,300750.SZ,0.046287410199378744,401.99
2026-03-23,688256.SH,-1.1522736961726423,971.3
2026-03-23,300274.SZ,0.23116258674617604,168.54
2026-03-23,002459.SZ,0.18468606197515042,12.54
2026-03-23,688126.SH,-1.239283434643863,17.37
2026-03-24,300750.SZ,-0.4410026390033681,396.99
2026-03-24,688256.SH,-0.276005408930764,1028.5
2026-03-24,300274.SZ,-0.06836666718818396,164.68
2026-03-24,002459.SZ,0.06416784783848761,12.35
2026-03-24,688126.SH,-0.9803015916877128,17.61
2026-03-25,300750.SZ,-0.6379722307946417,397.81
2026-03-25,688256.SH,0.006318697189519451,1039.0
2026-03-25,300274.SZ,-0.15293615814985315,167.08
2026-03-25,002459.SZ,-0.12982391629796297,12.3
2026-03-25,688126.SH,-0.5728809984960096,17.76
2026-03-26,300750.SZ,-0.31337022393944197,402.5
2026-03-26,688256.SH,-0.14704481901545524,1024.9
2026-03-26,300274.SZ,-0.21473445626442123,166.0
2026-03-26,002459.SZ,-0.9561611445874222,11.79
2026-03-26,688126.SH,-0.7861518724354656,17.48
2026-03-27,300750.SZ,0.3464927933873554,416.18
2026-03-27,688256.SH,-0.03374032589112371,1024.0
2026-03-27,300274.SZ,-0.4905774904768753,163.35
2026-03-27,002459.SZ,-0.6834802626249658,11.95
2026-03-27,688126.SH,-0.4523146538625903,17.59
2026-03-30,300750.SZ,0.16723631708073913,413.0
2026-03-30,688256.SH,0.014793174843484164,1009.45
2026-03-30,300274.SZ,-0.6683187514360089,157.1
2026-03-30,002459.SZ,-1.22569457855163,11.4
2026-03-30,688126.SH,-0.27337465946118644,17.27
2026-03-31,300750.SZ,-0.3537524701613192,401.7
2026-03-31,688256.SH,-0.43587327656571817,983.0
2026-03-31,300274.SZ,-0.9973748631605339,150.76
2026-03-31,002459.SZ,-1.7307010105028833,10.9
2026-03-31,688126.SH,-0.49818373606982247,16.9
2026-04-01,300750.SZ,-0.19354101920262026,405.71
2026-04-01,688256.SH,0.8183285768504707,1051.4
2026-04-01,300274.SZ,-1.8174200532258054,134.45
2026-04-01,002459.SZ,-0.8937785518759962,11.28
2026-04-01,688126.SH,-0.11739460250197586,17.25
2026-04-02,300750.SZ,-0.4808747387305369,401.17
2026-04-02,688256.SH,-0.09271365442509973,998.99
2026-04-02,300274.SZ,-2.5589902579852004,127.25
2026-04-02,002459.SZ,-1.1437224974614826,10.93
2026-04-02,688126.SH,-0.3103160002714733,16.9
2026-04-03,300750.SZ,-1.271446905364409,386.46
2026-04-03,688256.SH,0.21436191116338854,1025.7
2026-04-03,300274.SZ,-2.838100021787617,123.32
2026-04-03,002459.SZ,-1.9501158245987806,10.24
2026-04-03,688126.SH,-0.6425105704162041,16.61
